Date,Open,High,Low,Close,Volume,Daily_Return,20d_MA,50d_MA
2024-04-29,292.92,293.59,291.98,292.58,888913,0.002227,316.21,312.07
2024-04-30,288.97,290.03,288.71,289.73,4242979,-0.009741,315.02,311.63
2024-05-01,301.28,301.34,301.25,301.25,5079904,0.039761,314.22,311.7
2024-05-02,289.87,292.9,289.25,291.35,3222148,-0.032863,313.02,311.32
2024-05-03,279.97,280.85,278.3,280.27,2368887,-0.03803,311.13,310.79
2024-05-06,279.51,279.58,277.29,278.46,4422348,-0.006458,309.8,310.25
2024-05-07,290.42,290.51,287.78,288.13,1349965,0.034727,308.21,310.14
2024-05-08,277.54,278.09,276.55,277.36,1318355,-0.037379,305.22,309.66
2024-05-09,280.51,281.13,280.3,280.82,2754856,0.012475,302.23,309.41
2024-05-10,289.3,289.75,288.16,289.44,2692049,0.030696,299.84,309.21
2024-05-13,282.54,284.74,280.5,280.99,1077425,-0.029194,297.46,308.64
2024-05-14,273.51,275.32,272.11,272.4,1630275,-0.03057,294.38,307.75
2024-05-15,276.18,277.05,275.81,275.95,4633326,0.013032,291.61,307.16
2024-05-16,266.56,270.03,266.41,268.1,1156817,-0.028447,288.47,306.49
2024-05-17,266.34,267.2,265.86,265.93,3083058,-0.008094,285.79,305.54
2024-05-20,264.08,266.8,262.42,264.75,1367542,-0.004437,283.5,304.63
2024-05-21,270.82,274.47,270.56,271.9,722788,0.027007,282.12,303.65
2024-05-22,271.75,272.8,269.69,270.05,2840418,-0.006804,280.79,302.64
2024-05-23,266.99,267.93,266.81,267.14,1611073,-0.010776,279.93,301.66
2024-05-24,271.19,272.13,270.62,270.7,1641605,0.013326,278.86,300.77
2024-05-27,288.54,289.42,286.11,288.73,1065843,0.066605,278.67,300.12
2024-05-28,286.86,288.31,286.04,287.64,587360,-0.003775,278.57,299.53
2024-05-29,288.82,291.9,286.27,289.6,2132480,0.006814,277.99,299.14
2024-05-30,294.72,295.72,292.37,292.62,1150849,0.010428,278.05,298.84
2024-05-31,298.18,299.48,295.46,296.58,1240987,0.013533,278.86,298.67
2024-06-03,294.51,297.46,293.7,296.61,959246,0.000101,279.77,298.52
2024-06-04,302.27,302.76,299.27,302.33,5791826,0.019285,280.48,298.18
2024-06-05,310.94,312.6,308.33,311.38,4661168,0.029934,282.18,298.07
2024-06-06,306.79,307.97,303.38,304.82,9104093,-0.021068,283.38,297.83
2024-06-07,287.39,288.45,286.86,287.66,1895596,-0.056296,283.29,297.4
2024-06-10,293.46,297.94,293.38,293.85,3994086,0.021518,283.94,297.21
2024-06-11,295.08,296.32,293.07,294.43,2613041,0.001974,285.04,296.83
2024-06-12,292.65,293.61,292.31,293.45,2760163,-0.003328,285.91,296.35
2024-06-13,287.8,289.43,286.63,287.82,1073084,-0.019186,286.9,295.8
2024-06-14,266.78,270.92,265.02,268.35,5075347,-0.067646,287.02,294.81
2024-06-17,271.23,272.36,271.06,271.09,3969299,0.010211,287.34,294.13
2024-06-18,266.61,267.12,264.21,265.73,1871072,-0.019772,287.03,293.05
2024-06-19,267.12,267.87,264.05,265.51,4598338,-0.000828,286.8,291.62
2024-06-20,273.93,275.09,272.82,274.35,1913489,0.033294,287.16,290.29
2024-06-21,283.52,284.28,283.35,283.84,4296529,0.034591,287.82,289.22
2024-06-24,285.83,287.53,285.77,287.45,2829281,0.012718,287.76,288.4
2024-06-25,301.71,302.93,301.41,301.8,3967330,0.049922,288.46,287.76
2024-06-26,293.78,296.98,293.17,294.71,2036868,-0.023492,288.72,287.02
2024-06-27,293.3,293.88,292.67,293.31,785385,-0.00475,288.75,286.27
2024-06-28,291.11,295.38,290.57,291.77,4240146,-0.00525,288.51,285.72
2024-07-01,290.91,293.49,287.33,290.75,1364962,-0.003496,288.22,285.32
2024-07-02,284.26,285.3,283.5,284.42,829435,-0.021771,287.32,285.02
2024-07-03,275.93,277.53,275.37,277.4,2553639,-0.024682,285.63,284.63
2024-07-04,278.14,280.13,277.94,280.11,714897,0.009769,284.39,284.55
2024-07-05,275.61,276.41,274.45,275.96,3532448,-0.014816,283.8,284.23
2024-07-08,282.8,282.83,282.47,282.47,2843547,0.02359,283.24,284.03
2024-07-09,285.63,294.39,285.6,288.93,1732095,0.02287,282.96,284.01
2024-07-10,293.15,293.27,287.39,289.51,552607,0.002007,282.76,283.77
2024-07-11,289.34,290.66,285.12,285.97,4748126,-0.012228,282.67,283.67
2024-07-12,285.69,290.15,285.64,287.54,1266595,0.00549,283.63,283.81
2024-07-15,284.47,287.26,283.78,285.51,1565683,-0.00706,284.35,283.95
2024-07-16,281.25,282.24,281.22,281.93,761206,-0.012539,285.16,283.83
2024-07-17,277.97,279.99,274.14,276.02,1326875,-0.020963,285.69,283.8
2024-07-18,269.88,270.17,268.12,269.47,5874882,-0.02373,285.44,283.58
2024-07-19,271.1,271.82,269.45,271.07,2428197,0.005938,284.8,283.21
2024-07-22,274.41,275.04,274.02,274.85,1123975,0.013945,284.18,283.09
2024-07-23,275.1,275.11,272.63,274.46,1358443,-0.001419,282.81,283.13
2024-07-24,268.49,275.92,268.37,272.45,2214749,-0.007323,281.7,283.06
2024-07-25,270.17,270.76,266.08,268.77,1742840,-0.013507,280.47,283.07
2024-07-26,266.7,266.84,263.51,266.31,4285528,-0.009153,279.2,283.08
2024-07-29,271.9,273.25,271.5,271.56,1157355,0.019714,278.24,283.21
2024-07-30,275.38,275.46,274.18,274.39,1017741,0.010421,277.73,283.26
2024-07-31,274.18,275.01,273.56,274.69,1137979,0.001093,277.6,283.36
2024-08-01,268.28,270.95,267.2,268.87,2207714,-0.021188,277.04,283.39
2024-08-02,271.17,274.25,269.73,271.9,3899699,0.011269,276.83,283.41
2024-08-05,272.21,273.42,271.33,271.68,4038958,-0.000809,276.29,283.07
2024-08-06,271.17,273.06,269.65,270.54,2021676,-0.004196,275.37,282.73
2024-08-07,272.96,276.84,272.89,274.49,2291231,0.0146,274.62,282.43
2024-08-08,278.96,283.35,278.27,282.71,2614268,0.029946,274.46,282.23
2024-08-09,283.87,284.77,282.0,282.51,3577193,-0.000707,274.21,281.95
2024-08-12,287.81,288.45,285.2,285.97,444325,0.012247,274.23,281.74
2024-08-13,279.5,281.87,277.83,278.39,1301398,-0.026506,274.06,281.26
2024-08-14,289.64,290.18,287.81,288.15,1318102,0.035059,274.66,280.79
2024-08-15,286.87,287.06,285.52,286.19,3090140,-0.006802,275.5,280.42
2024-08-16,302.19,306.23,299.58,303.73,1566173,0.061288,277.13,280.74
2024-08-19,293.6,296.8,293.36,294.92,1538503,-0.029006,278.13,280.76
2024-08-20,289.04,290.77,288.4,289.57,1780297,-0.018141,278.89,280.67
2024-08-21,292.28,292.88,291.75,292.21,803190,0.009117,279.88,280.64
2024-08-22,294.71,295.63,289.61,294.47,2180046,0.007734,281.16,280.77
2024-08-23,294.45,294.72,294.13,294.69,2531048,0.000747,282.58,281.3
2024-08-26,280.25,283.6,277.83,282.66,2348343,-0.040823,283.14,281.53
2024-08-27,287.16,287.96,286.6,286.99,971490,0.015319,283.77,281.96
2024-08-28,280.61,282.83,279.02,280.98,2408276,-0.020941,284.08,282.27
2024-08-29,280.5,280.63,279.78,279.81,889485,-0.004164,284.63,282.38
2024-08-30,279.42,280.95,278.82,280.36,1539981,0.001966,285.05,282.31
2024-09-02,288.44,289.68,283.2,286.93,1304463,0.023434,285.81,282.3
2024-09-03,288.05,289.21,282.49,286.01,5093312,-0.003206,286.59,281.98
2024-09-04,277.22,278.21,276.42,277.0,713102,-0.031502,286.71,281.63
2024-09-05,270.93,272.75,270.49,272.47,3008942,-0.016354,286.2,281.21
2024-09-06,263.34,266.0,261.17,265.03,4043352,-0.027306,285.33,280.68
2024-09-09,253.9,258.16,253.75,257.8,815300,-0.02728,283.92,280.02
2024-09-10,270.7,274.09,269.97,273.84,2679638,0.062219,283.69,279.8
2024-09-11,275.15,279.53,274.87,278.2,1968182,0.015922,283.19,279.82
2024-09-12,273.24,274.58,273.01,273.65,5930376,-0.016355,282.57,279.69
2024-09-13,275.41,278.59,273.95,275.99,685368,0.008551,281.18,279.69
2024-09-16,275.72,276.03,275.11,275.77,908225,-0.000797,280.22,279.56
2024-09-17,290.16,290.81,289.59,289.8,2638560,0.050876,280.23,279.58
2024-09-18,293.51,294.66,293.15,294.36,3511858,0.015735,280.34,279.67
2024-09-19,295.01,298.85,294.73,294.78,5477329,0.001427,280.36,279.85
2024-09-20,299.37,301.57,297.74,300.08,936838,0.01798,280.63,280.1
2024-09-23,312.34,312.8,312.13,312.16,3679899,0.040256,282.1,280.63
2024-09-24,308.14,309.29,305.11,307.54,1654122,-0.0148,283.13,281.14
2024-09-25,297.12,300.68,296.36,299.59,1156281,-0.02585,284.06,281.62
2024-09-26,296.58,296.7,289.53,294.71,1167603,-0.016289,284.8,282.12
2024-09-27,290.77,291.12,290.26,290.68,1216002,-0.013674,285.32,282.51
2024-09-30,283.89,286.05,281.69,281.74,1323895,-0.030755,285.06,282.65
2024-10-01,275.92,276.03,273.48,275.04,1435072,-0.023781,284.51,282.66
2024-10-02,272.39,274.19,270.65,273.0,1349964,-0.007417,284.31,282.67
2024-10-03,278.35,278.57,277.5,278.44,1498967,0.019927,284.61,282.87
2024-10-04,276.89,279.36,276.01,277.19,1294714,-0.004489,285.22,283.08
2024-10-07,265.1,268.79,264.48,265.94,3984911,-0.040586,285.62,282.97
2024-10-08,263.79,265.58,262.19,263.88,6218341,-0.007746,285.13,282.76
2024-10-09,273.5,273.57,272.93,273.5,1357957,0.036456,284.89,282.74
2024-10-10,271.79,274.73,268.77,271.01,1681527,-0.009104,284.76,282.78
2024-10-11,271.11,273.19,269.17,270.87,3308148,-0.000517,284.5,282.76
2024-10-14,270.21,272.01,268.99,269.53,1638555,-0.004947,284.19,282.72
2024-10-15,267.5,269.51,264.66,267.44,3527793,-0.007754,283.07,282.66
2024-10-16,277.15,277.19,271.71,273.11,1714837,0.021201,282.01,282.63
2024-10-17,270.16,272.85,268.43,271.32,4003584,-0.006554,280.84,282.4
2024-10-18,266.79,269.77,263.68,267.09,1344554,-0.01559,279.19,282.09
2024-10-21,280.09,282.17,279.43,281.95,2279021,0.055637,277.68,282.01
2024-10-22,281.86,283.76,281.77,283.48,6365890,0.005426,276.48,282.11
2024-10-23,281.87,285.25,280.96,283.37,1922380,-0.000388,275.66,282.02
2024-10-24,285.51,285.85,284.02,284.27,8227248,0.003176,275.14,281.98
2024-10-25,286.57,288.63,282.76,286.33,614791,0.007247,274.92,281.63
2024-10-28,289.43,290.88,289.42,290.33,1201288,0.01397,275.35,281.54
2024-10-29,288.66,290.51,286.06,288.96,1421168,-0.004719,276.05,281.53
2024-10-30,285.7,286.46,284.04,286.31,1401519,-0.009171,276.72,281.41
2024-10-31,291.63,294.52,290.54,292.02,1658260,0.019943,277.4,281.36
2024-11-01,290.22,290.63,289.66,290.62,1198025,-0.004794,278.07,281.28
2024-11-04,294.72,295.59,293.37,295.04,3160241,0.015209,279.52,281.53
2024-11-05,307.21,307.28,301.9,304.02,6929140,0.030437,281.53,281.87
2024-11-06,309.07,311.44,308.86,309.62,2527886,0.01842,283.33,282.44
2024-11-07,327.89,331.16,323.54,324.09,4203791,0.046735,285.99,283.33
2024-11-08,318.32,320.85,317.84,320.76,2519778,-0.010275,288.48,284.13
2024-11-11,332.47,335.94,331.45,331.6,2307799,0.033795,291.59,285.03
2024-11-12,331.51,337.84,330.9,335.21,4132370,0.010887,294.98,286.01
2024-11-13,334.12,336.16,332.81,333.85,624138,-0.004057,298.01,287.15
2024-11-14,338.68,340.4,338.03,339.28,795399,0.016265,301.41,288.48
2024-11-15,328.11,328.84,323.9,326.83,872299,-0.036695,304.4,289.72
