Date,Open,High,Low,Close,Volume,Daily_Return,20d_MA,50d_MA
2024-05-03,461.01,465.66,460.5,461.52,1215149,-0.018502,455.44,468.63
2024-05-06,473.59,477.02,470.71,473.98,847684,0.026998,457.33,468.01
2024-05-07,487.08,487.4,483.2,486.96,991605,0.027385,459.43,467.73
2024-05-08,488.41,489.99,486.51,487.3,3139352,0.000698,461.34,467.59
2024-05-09,483.93,486.59,481.11,481.85,3940648,-0.011184,462.83,467.42
2024-05-10,481.7,483.08,478.72,481.56,2210547,-0.000602,464.32,467.29
2024-05-13,484.94,485.78,482.19,483.04,1081507,0.003073,465.64,466.97
2024-05-14,490.53,491.99,488.11,491.06,2344448,0.016603,467.56,466.62
2024-05-15,487.29,491.48,485.49,488.48,3899755,-0.005254,469.74,466.42
2024-05-16,492.89,496.28,487.43,493.5,1817654,0.010277,472.02,466.47
2024-05-17,494.18,494.26,488.66,493.29,1861931,-0.000426,473.87,466.32
2024-05-20,489.84,491.96,488.27,490.76,1304173,-0.005129,475.47,466.13
2024-05-21,488.55,488.63,488.21,488.44,1464449,-0.004727,476.98,465.93
2024-05-22,491.86,496.05,491.21,495.73,1571565,0.014925,479.54,466.09
2024-05-23,496.44,499.26,495.37,497.59,1786036,0.003752,482.18,466.36
2024-05-24,510.53,512.26,505.65,508.07,1391736,0.021062,484.73,466.78
2024-05-27,509.72,509.83,503.32,507.3,1031361,-0.001516,486.33,467.25
2024-05-28,521.84,522.62,518.68,518.94,2294152,0.022945,488.66,468.05
2024-05-29,528.24,529.13,525.48,528.34,1028262,0.018114,491.4,469.07
2024-05-30,538.32,548.9,535.19,542.26,1585475,0.026347,495.0,470.63
2024-05-31,538.52,542.97,536.08,541.58,1869093,-0.001254,499.0,472.07
2024-06-03,533.52,537.51,532.81,536.92,2245776,-0.008604,502.15,473.52
2024-06-04,549.57,556.59,544.68,552.18,1317794,0.028421,505.41,475.24
2024-06-05,546.09,550.63,545.91,550.62,4253001,-0.002825,508.58,477.01
2024-06-06,552.72,552.76,552.28,552.58,389280,0.00356,512.11,478.91
2024-06-07,561.09,565.99,556.97,558.67,2390448,0.011021,515.97,481.13
2024-06-10,538.3,540.79,535.27,538.57,1942112,-0.035978,518.74,483.06
2024-06-11,547.27,548.71,545.45,547.76,1488908,0.017064,521.58,485.22
2024-06-12,529.0,532.73,527.37,532.25,1869549,-0.028315,523.77,486.95
2024-06-13,528.57,531.34,526.11,530.29,1293440,-0.003682,525.61,488.54
2024-06-14,525.24,527.86,523.88,525.81,1785319,-0.008448,527.23,490.29
2024-06-17,527.44,527.59,518.66,526.3,1614075,0.000932,529.01,492.09
2024-06-18,521.04,522.81,518.32,518.73,1019920,-0.014383,530.52,493.57
2024-06-19,515.02,516.1,514.2,515.84,2322443,-0.005571,531.53,494.9
2024-06-20,511.56,513.07,498.88,502.47,1701015,-0.025919,531.77,495.91
2024-06-21,504.82,518.33,499.6,511.92,2793225,0.018807,531.97,497.11
2024-06-24,501.55,501.55,496.44,499.14,772241,-0.024965,531.56,497.96
2024-06-25,499.74,503.07,498.58,500.56,357619,0.002845,530.64,498.92
2024-06-26,496.77,497.48,495.83,496.46,2566463,-0.008191,529.05,499.95
2024-06-27,497.01,499.58,489.97,497.35,1485022,0.001793,526.8,500.94
2024-06-28,523.04,523.36,509.15,513.98,1621334,0.033437,525.42,502.09
2024-07-01,514.4,519.19,508.69,514.34,2708596,0.0007,524.29,503.21
2024-07-02,512.86,523.88,510.6,515.91,1375061,0.003052,522.48,504.36
2024-07-03,503.67,509.11,498.56,504.35,1609796,-0.022407,520.16,505.56
2024-07-04,505.45,512.99,503.09,507.45,1428185,0.006147,517.91,506.81
2024-07-05,510.46,514.31,507.37,508.04,7405502,0.001163,515.38,507.83
2024-07-08,508.31,510.91,504.68,508.99,2233938,0.00187,513.9,508.5
2024-07-09,505.08,508.77,502.67,503.04,1163959,-0.01169,511.66,509.12
2024-07-10,502.21,502.76,497.56,500.57,938690,-0.00491,510.08,509.66
2024-07-11,501.51,502.49,499.35,500.51,598798,-0.00012,508.59,510.26
2024-07-12,504.8,511.68,501.62,508.02,952984,0.015005,507.7,511.19
2024-07-15,493.56,493.63,490.87,493.23,1110196,-0.029113,506.04,511.58
2024-07-16,485.07,492.16,482.81,483.93,2038088,-0.018855,504.3,511.52
2024-07-17,494.42,496.65,489.74,492.81,2239899,0.01835,503.15,511.63
2024-07-18,495.95,496.88,491.02,494.27,2987526,0.002963,502.74,511.88
2024-07-19,482.09,484.58,479.1,483.77,793095,-0.021243,501.34,511.92
2024-07-22,480.77,484.01,478.52,481.39,1318704,-0.00492,500.45,511.89
2024-07-23,477.27,477.45,469.81,474.78,760154,-0.013731,499.16,511.56
2024-07-24,469.17,470.45,461.39,467.12,2022054,-0.016134,497.69,511.13
2024-07-25,460.91,468.36,460.43,464.62,3901007,-0.005352,496.06,510.56
2024-07-26,451.51,456.46,449.34,453.14,3128699,-0.024708,493.01,509.75
2024-07-29,449.83,452.7,443.35,449.46,1558014,-0.008121,489.77,508.93
2024-07-30,457.68,463.06,455.65,457.19,5046114,0.017198,486.83,508.3
2024-07-31,442.81,444.73,440.26,443.6,2224713,-0.029725,483.8,507.26
2024-08-01,441.86,454.25,439.1,446.12,1886593,0.005681,480.73,506.23
2024-08-02,432.31,433.2,432.18,433.04,726696,-0.029319,476.98,504.73
2024-08-05,429.8,430.57,427.25,429.48,2811046,-0.008221,473.0,503.17
2024-08-06,433.31,434.65,430.85,431.8,4062415,0.005402,469.44,501.43
2024-08-07,443.83,452.27,443.08,443.43,1632528,0.026934,466.59,499.73
2024-08-08,432.47,434.22,428.55,432.33,2150482,-0.025032,463.18,497.53
2024-08-09,429.99,430.94,429.16,429.43,3731618,-0.006708,459.25,495.29
2024-08-12,433.16,434.36,431.14,431.68,2203844,0.00524,456.17,493.19
2024-08-13,429.92,431.52,427.42,429.4,1812723,-0.005282,453.44,490.73
2024-08-14,433.03,435.91,431.94,433.07,1440303,0.008547,450.46,488.38
2024-08-15,423.46,428.57,423.33,424.42,1796342,-0.019974,446.96,485.82
2024-08-16,433.21,434.95,430.01,431.69,3772158,0.017129,444.36,483.28
2024-08-19,434.22,437.35,432.44,434.32,1899330,0.006092,442.01,481.19
2024-08-20,438.17,441.27,435.86,438.2,1911415,0.008934,440.18,479.0
2024-08-21,441.45,443.89,438.75,443.69,3702609,0.012529,439.01,477.23
2024-08-22,445.26,449.54,436.87,441.71,1033402,-0.004463,437.86,475.46
2024-08-23,436.72,438.74,432.88,435.53,1583709,-0.013991,436.98,473.65
2024-08-26,430.93,438.23,430.32,436.54,520070,0.002319,436.33,471.86
2024-08-27,444.77,445.34,441.81,443.46,799887,0.015852,435.65,470.35
2024-08-28,437.42,443.32,436.76,441.55,2266827,-0.004307,435.54,468.87
2024-08-29,438.96,444.65,438.39,440.49,588779,-0.002401,435.26,467.63
2024-08-30,443.57,449.35,442.27,444.03,1471005,0.008037,435.81,466.27
2024-09-02,446.97,447.44,444.87,445.21,1388875,0.002657,436.6,465.19
2024-09-03,432.72,442.56,432.45,437.89,2949750,-0.016442,436.9,463.94
2024-09-04,444.73,448.13,437.65,443.17,2709373,0.012058,436.89,462.87
2024-09-05,443.49,443.75,436.69,439.68,2547462,-0.007875,437.26,461.72
2024-09-06,432.37,434.14,426.06,432.53,4180496,-0.016262,437.41,460.09
2024-09-09,438.97,440.2,436.78,438.39,3121857,0.013548,437.75,458.57
2024-09-10,439.87,440.34,439.77,440.05,1503305,0.003787,438.28,457.05
2024-09-11,436.6,436.78,434.73,434.85,761576,-0.011817,438.37,455.66
2024-09-12,433.37,433.49,432.18,432.2,5247723,-0.006094,438.76,454.16
2024-09-13,436.74,438.44,433.06,435.11,1505772,0.006733,438.93,452.7
2024-09-16,444.84,447.06,443.33,445.14,649755,0.023052,439.47,451.42
2024-09-17,443.01,443.88,433.57,439.13,2540316,-0.013501,439.52,450.14
2024-09-18,443.61,443.81,441.73,442.77,1269755,0.008289,439.47,448.99
2024-09-19,444.11,447.76,443.26,447.51,3740345,0.010705,439.76,447.93
2024-09-20,440.02,445.01,439.2,444.03,1603168,-0.007776,440.19,446.65
2024-09-23,448.21,449.91,444.96,446.7,3777601,0.006013,440.69,445.72
2024-09-24,458.09,462.01,456.67,460.48,4781395,0.030848,441.55,445.25
2024-09-25,462.06,462.51,459.86,460.48,3495989,0.0,442.49,444.6
2024-09-26,471.21,472.94,464.35,468.44,3193348,0.017286,443.89,444.08
2024-09-27,470.75,471.48,469.51,470.34,3140039,0.004056,445.21,443.82
2024-09-30,465.09,465.8,454.78,458.7,1246608,-0.024748,445.88,443.36
2024-10-01,461.93,463.78,461.25,461.62,1915646,0.006366,447.07,443.1
2024-10-02,464.52,466.27,460.04,463.6,3347589,0.004289,448.09,443.03
2024-10-03,463.67,464.53,459.68,463.41,2461049,-0.00041,449.27,443.0
2024-10-04,463.71,473.23,462.56,468.67,755596,0.011351,451.08,443.32
2024-10-07,476.62,476.81,471.4,474.64,948360,0.012738,452.89,443.82
2024-10-08,478.21,478.32,473.56,475.06,2401863,0.000885,454.64,444.18
2024-10-09,469.73,472.32,468.15,471.2,1396286,-0.008125,456.46,444.73
2024-10-10,470.75,472.27,469.67,469.77,2110713,-0.003035,458.34,445.2
2024-10-11,468.99,469.27,465.39,466.17,1098306,-0.007663,459.89,445.86
2024-10-14,473.43,475.25,468.45,475.21,1503843,0.019392,461.4,446.78
2024-10-15,472.31,476.39,470.0,472.31,2230518,-0.006103,463.06,447.59
2024-10-16,470.82,473.74,468.6,473.7,1857899,0.002943,464.6,448.19
2024-10-17,479.78,482.08,476.26,477.08,3479803,0.007135,466.08,449.09
2024-10-18,473.53,476.07,466.44,469.19,1326584,-0.016538,467.34,449.88
2024-10-21,466.49,477.64,464.62,470.04,1457998,0.001812,468.51,450.65
2024-10-22,465.26,470.63,461.33,462.22,1993212,-0.016637,468.59,451.31
2024-10-23,464.0,465.79,456.19,459.45,3150518,-0.005993,468.54,451.84
2024-10-24,451.4,452.05,448.24,450.55,900286,-0.019371,467.65,452.36
2024-10-25,440.68,442.48,439.21,440.58,3277719,-0.022129,466.16,452.54
2024-10-28,431.64,431.66,426.4,431.46,4363952,-0.0207,464.8,452.48
2024-10-29,425.98,428.42,416.2,418.93,2141828,-0.029041,462.66,452.09
2024-10-30,430.01,431.74,429.59,430.4,9654214,0.027379,461.0,451.83
2024-10-31,421.11,421.19,419.58,420.42,2887692,-0.023188,458.85,451.4
2024-11-01,433.36,436.9,431.23,434.97,2136603,0.034608,457.17,451.39
2024-11-04,433.5,439.72,431.74,436.92,1672899,0.004483,455.28,451.4
2024-11-05,436.44,439.18,434.46,435.15,2521627,-0.004051,453.29,451.23
2024-11-06,427.95,430.05,427.69,429.93,745044,-0.011996,451.22,451.0
2024-11-07,422.86,424.7,419.08,422.23,3076016,-0.01791,448.85,450.63
2024-11-08,427.67,428.92,427.26,428.06,1403034,0.013808,446.94,450.31
2024-11-11,433.62,438.13,431.86,434.2,1268909,0.014344,444.89,450.09
2024-11-12,425.6,426.88,424.95,425.23,2294108,-0.020659,442.54,449.84
2024-11-13,423.7,424.61,422.23,423.7,1461337,-0.003598,440.04,449.45
2024-11-14,425.28,426.43,421.46,424.83,833073,0.002667,437.42,449.16
2024-11-15,425.78,426.84,422.22,422.63,2821974,-0.005179,435.1,448.96
