Date,Open,High,Low,Close,Volume,Daily_Return,20d_MA,50d_MA
2024-03-05,1487.16,1499.42,1480.4,1494.7,2588946,0.0336,1348.69,1357.27
2024-03-06,1492.35,1522.11,1487.15,1504.6,1020920,0.006623,1362.03,1357.99
2024-03-07,1529.04,1531.96,1506.31,1527.41,1560034,0.01516,1374.88,1359.45
2024-03-08,1461.05,1498.11,1460.93,1480.85,1263576,-0.030483,1385.2,1360.44
2024-03-11,1447.51,1454.99,1434.08,1440.44,9201891,-0.027288,1393.87,1360.4
2024-03-12,1442.07,1453.76,1424.28,1445.81,6150037,0.003728,1401.89,1361.38
2024-03-13,1475.04,1483.16,1466.97,1476.16,1424438,0.020992,1409.88,1363.49
2024-03-14,1508.31,1517.63,1498.34,1509.78,2985329,0.022775,1421.01,1367.0
2024-03-15,1471.81,1481.63,1470.85,1479.34,646984,-0.020162,1429.98,1370.43
2024-03-18,1500.43,1511.19,1492.59,1494.86,2802590,0.010491,1437.81,1374.54
2024-03-19,1537.51,1539.1,1529.19,1531.97,1114968,0.024825,1447.87,1377.63
2024-03-20,1568.1,1593.65,1553.59,1569.33,2444097,0.024387,1458.97,1381.06
2024-03-21,1578.37,1597.9,1571.54,1575.61,1814714,0.004002,1469.9,1385.99
2024-03-22,1610.04,1611.47,1604.21,1608.96,2523261,0.021166,1481.33,1390.93
2024-03-25,1591.29,1611.88,1575.32,1575.67,5742188,-0.02069,1490.12,1395.14
2024-03-26,1602.38,1614.96,1600.41,1604.97,1026106,0.018595,1500.4,1399.59
2024-03-27,1633.87,1646.65,1629.34,1630.65,1754677,0.016,1510.21,1404.24
2024-03-28,1643.4,1646.76,1632.8,1643.85,1139729,0.008095,1523.14,1409.24
2024-03-29,1693.22,1697.05,1693.09,1693.38,1266379,0.03013,1536.72,1415.18
2024-04-01,1710.32,1714.26,1674.93,1698.89,1070905,0.003254,1549.36,1420.93
2024-04-02,1702.71,1710.33,1682.01,1703.3,1443481,0.002596,1559.79,1427.23
2024-04-03,1676.81,1677.52,1652.13,1669.94,8443222,-0.019586,1568.06,1433.33
2024-04-04,1633.04,1636.72,1612.08,1621.61,1219374,-0.028941,1572.77,1438.35
2024-04-05,1679.27,1690.72,1651.54,1655.45,2172500,0.020868,1581.5,1444.0
2024-04-08,1620.28,1632.9,1617.78,1631.77,343584,-0.014304,1591.06,1450.44
2024-04-09,1623.85,1646.12,1597.13,1620.07,1065949,-0.00717,1599.78,1456.01
2024-04-10,1621.09,1632.3,1620.47,1622.85,4524084,0.001716,1607.11,1461.89
2024-04-11,1602.16,1613.44,1596.59,1605.7,1459695,-0.010568,1611.91,1467.89
2024-04-12,1629.5,1632.52,1607.41,1611.57,1704168,0.003656,1618.52,1473.99
2024-04-15,1606.82,1609.24,1598.62,1602.69,1945148,-0.00551,1623.91,1480.99
2024-04-16,1629.96,1632.97,1629.6,1631.96,13468504,0.018263,1628.91,1488.87
2024-04-17,1672.55,1673.41,1649.21,1666.67,1410020,0.021269,1633.78,1497.44
2024-04-18,1678.39,1691.71,1660.17,1672.47,1327905,0.00348,1638.62,1505.48
2024-04-19,1711.94,1720.27,1702.42,1712.91,1767200,0.02418,1643.82,1514.25
2024-04-22,1739.82,1742.76,1722.13,1731.04,3678356,0.010584,1651.59,1523.53
2024-04-23,1729.77,1731.28,1717.07,1724.61,1455077,-0.003715,1657.57,1532.32
2024-04-24,1670.66,1701.57,1667.85,1695.83,1044950,-0.016688,1660.83,1539.91
2024-04-25,1701.49,1707.55,1697.15,1704.26,1989683,0.004971,1663.85,1548.25
2024-04-26,1671.24,1678.14,1669.9,1672.41,3582021,-0.018688,1662.8,1555.7
2024-04-29,1676.2,1679.23,1651.62,1675.66,2267918,0.001943,1661.64,1562.44
2024-04-30,1687.15,1688.83,1679.52,1684.08,1660715,0.005025,1660.68,1569.51
2024-05-01,1748.5,1750.13,1740.99,1745.23,613437,0.036311,1664.44,1577.47
2024-05-02,1669.64,1686.65,1661.07,1678.48,1955739,-0.038247,1667.29,1583.9
2024-05-03,1697.18,1709.63,1690.54,1698.22,1549704,0.011761,1669.42,1590.25
2024-05-06,1744.0,1757.98,1736.39,1753.46,4939573,0.032528,1675.51,1597.33
2024-05-07,1754.05,1769.52,1751.81,1752.34,2150749,-0.000639,1682.12,1604.39
2024-05-08,1713.38,1732.09,1709.41,1715.79,2237110,-0.020858,1686.77,1610.02
2024-05-09,1707.1,1712.13,1698.03,1704.98,3161378,-0.0063,1691.73,1616.41
2024-05-10,1698.97,1737.88,1697.64,1711.33,1320278,0.003724,1696.72,1622.2
2024-05-13,1756.27,1765.82,1737.3,1747.42,2959338,0.021089,1703.96,1628.23
2024-05-14,1755.34,1766.8,1753.91,1763.4,6199189,0.009145,1710.53,1633.6
2024-05-15,1720.1,1740.59,1707.52,1709.45,3837603,-0.030594,1712.67,1637.7
2024-05-16,1691.49,1695.61,1689.88,1694.38,2222847,-0.008816,1713.76,1641.04
2024-05-17,1690.27,1692.75,1680.01,1682.65,2398100,-0.006923,1712.25,1645.07
2024-05-20,1666.84,1669.57,1648.09,1655.19,3219815,-0.016319,1708.46,1649.37
2024-05-21,1660.97,1676.72,1655.95,1668.1,2095114,0.0078,1705.63,1653.81
2024-05-22,1663.38,1673.74,1659.0,1669.69,751790,0.000953,1704.33,1657.68
2024-05-23,1710.2,1717.37,1699.74,1705.58,3400664,0.021495,1704.39,1661.6
2024-05-24,1703.7,1706.75,1703.5,1704.45,3981331,-0.000663,1705.99,1666.1
2024-05-27,1730.65,1734.0,1714.36,1718.01,2914352,0.007956,1708.11,1670.57
2024-05-28,1705.36,1740.31,1689.15,1726.48,2977888,0.00493,1710.23,1674.46
2024-05-29,1773.07,1782.87,1765.27,1777.87,2276172,0.029766,1711.86,1678.63
2024-05-30,1821.81,1854.9,1811.51,1835.59,3094932,0.032466,1719.72,1683.83
2024-05-31,1803.6,1805.04,1800.9,1804.6,468995,-0.016883,1725.04,1687.74
2024-06-03,1816.06,1819.21,1810.59,1811.22,5482274,0.003668,1727.93,1692.45
2024-06-04,1804.03,1812.65,1803.62,1809.98,527207,-0.000685,1730.81,1696.55
2024-06-05,1795.86,1807.61,1777.42,1797.65,1886316,-0.006812,1734.9,1699.89
2024-06-06,1766.89,1779.17,1766.79,1769.69,1990946,-0.015554,1738.14,1702.41
2024-06-07,1764.89,1772.25,1757.15,1761.65,4431595,-0.004543,1740.65,1703.77
2024-06-10,1774.01,1779.23,1765.59,1776.67,1764540,0.008526,1742.11,1705.33
2024-06-11,1766.11,1779.52,1753.04,1768.26,2008275,-0.004734,1742.36,1706.63
2024-06-12,1749.59,1766.4,1737.85,1757.22,650310,-0.006243,1744.75,1708.37
2024-06-13,1770.48,1775.69,1746.12,1768.49,3392314,0.006414,1748.45,1711.31
2024-06-14,1772.86,1784.44,1765.65,1775.71,2435564,0.004083,1753.1,1713.72
2024-06-17,1713.48,1716.65,1703.94,1706.83,1096564,-0.03879,1755.69,1715.22
2024-06-18,1715.82,1728.11,1708.85,1725.78,3969925,0.011102,1758.57,1717.33
2024-06-19,1721.2,1725.09,1715.06,1724.83,2280555,-0.00055,1761.33,1719.37
2024-06-20,1740.23,1748.53,1738.86,1739.67,1268225,0.008604,1763.03,1722.05
2024-06-21,1741.79,1743.77,1739.08,1740.87,641067,0.00069,1764.85,1724.64
2024-06-24,1686.01,1689.31,1667.97,1679.47,4292563,-0.03527,1762.93,1726.17
2024-06-25,1657.38,1684.75,1645.3,1661.16,3441756,-0.010902,1759.66,1726.76
2024-06-26,1670.26,1673.95,1647.98,1654.98,2658347,-0.00372,1753.52,1726.52
2024-06-27,1650.32,1663.66,1642.45,1652.94,694453,-0.001233,1744.38,1726.13
2024-06-28,1696.3,1716.38,1692.28,1705.74,4824479,0.031943,1739.44,1725.99
2024-07-01,1672.03,1677.96,1670.95,1675.08,3165420,-0.017975,1732.63,1724.87
2024-07-02,1660.15,1679.75,1658.63,1677.59,4106123,0.001498,1726.01,1723.93
2024-07-03,1627.16,1641.85,1618.74,1631.33,5227008,-0.027575,1717.7,1722.64
2024-07-04,1685.31,1691.97,1685.12,1685.74,996496,0.033353,1713.5,1722.27
2024-07-05,1696.83,1702.67,1696.64,1702.58,1856556,0.00999,1710.55,1722.87
2024-07-08,1674.13,1677.03,1648.06,1672.19,1602391,-0.017849,1705.32,1722.8
2024-07-09,1697.42,1697.75,1677.34,1693.23,2475085,0.012582,1701.57,1722.98
2024-07-10,1647.68,1670.19,1643.58,1650.57,583397,-0.025194,1696.24,1721.09
2024-07-11,1709.53,1731.38,1692.33,1701.02,2677801,0.030565,1692.87,1721.54
2024-07-12,1682.36,1683.32,1654.77,1671.64,1179942,-0.017272,1687.66,1721.01
2024-07-15,1613.97,1627.06,1603.51,1617.39,2288822,-0.032453,1683.19,1718.29
2024-07-16,1628.33,1642.93,1609.04,1612.81,3401336,-0.002832,1677.54,1715.5
2024-07-17,1580.38,1586.76,1574.6,1580.48,1860639,-0.020046,1670.32,1712.79
2024-07-18,1543.22,1544.03,1537.78,1541.06,5731397,-0.024942,1660.39,1709.51
2024-07-19,1549.09,1555.02,1546.83,1550.17,1613771,0.005912,1650.86,1706.29
2024-07-22,1560.42,1562.42,1547.73,1547.9,2506289,-0.001464,1644.28,1702.3
2024-07-23,1511.89,1518.1,1492.03,1502.92,1339410,-0.029059,1636.37,1697.09
2024-07-24,1530.96,1539.3,1477.26,1510.07,1686504,0.004757,1629.12,1693.1
2024-07-25,1508.94,1513.1,1503.36,1509.65,2920102,-0.000278,1621.96,1689.41
2024-07-26,1541.35,1543.4,1539.21,1540.88,3620562,0.020687,1613.72,1686.57
2024-07-29,1560.77,1561.61,1558.94,1559.18,1570475,0.011876,1607.92,1684.65
2024-07-30,1587.33,1599.62,1580.45,1585.65,1266481,0.016977,1603.32,1683.0
2024-07-31,1564.63,1580.71,1557.91,1569.88,2697541,-0.009945,1600.25,1681.01
2024-08-01,1590.46,1593.8,1579.38,1584.72,1388446,0.009453,1595.2,1678.59
2024-08-02,1614.8,1627.31,1613.59,1618.14,3768132,0.021089,1590.98,1676.86
2024-08-05,1577.23,1597.09,1575.83,1596.78,744497,-0.0132,1587.21,1674.44
2024-08-06,1554.7,1580.33,1552.56,1576.45,2253457,-0.012732,1581.37,1671.44
2024-08-07,1614.84,1617.02,1614.67,1616.98,2083391,0.02571,1579.69,1668.22
2024-08-08,1580.24,1584.03,1564.74,1574.43,1128114,-0.026314,1573.36,1663.0
2024-08-09,1573.68,1580.12,1567.81,1571.31,2899406,-0.001982,1568.34,1658.33
2024-08-12,1594.57,1605.18,1588.66,1589.42,2341790,0.011525,1566.94,1653.9
2024-08-13,1569.35,1571.72,1567.42,1567.52,3620872,-0.013779,1564.68,1649.05
2024-08-14,1619.12,1633.33,1614.59,1617.3,1476253,0.031757,1566.52,1645.44
2024-08-15,1644.06,1649.08,1638.63,1641.73,4510079,0.015105,1571.55,1642.88
2024-08-16,1655.48,1660.54,1653.47,1653.81,685946,0.007358,1576.74,1640.72
2024-08-19,1661.8,1676.96,1656.01,1664.35,2001139,0.006373,1582.56,1638.48
2024-08-20,1649.36,1658.24,1645.25,1656.18,1178463,-0.004909,1590.22,1636.24
2024-08-21,1646.21,1659.86,1639.98,1649.6,1479303,-0.003973,1597.2,1634.08
2024-08-22,1652.0,1660.63,1646.77,1658.06,1825887,0.005129,1604.62,1631.88
2024-08-23,1669.63,1683.57,1636.5,1657.3,893715,-0.000458,1610.44,1629.51
2024-08-26,1689.96,1702.5,1684.63,1685.83,2231957,0.017215,1616.77,1629.09
2024-08-27,1690.37,1696.63,1686.84,1692.78,2156217,0.004123,1622.13,1628.43
2024-08-28,1680.12,1702.05,1674.33,1693.9,499964,0.000662,1628.33,1627.81
2024-08-29,1668.52,1673.77,1638.66,1655.02,1636294,-0.022953,1631.84,1626.12
2024-08-30,1666.09,1688.96,1659.8,1673.71,1894643,0.011293,1634.62,1624.77
2024-09-02,1713.39,1724.51,1692.58,1702.68,1542973,0.017309,1639.92,1625.24
2024-09-03,1685.0,1693.91,1662.82,1678.8,5312662,-0.014025,1645.04,1625.59
2024-09-04,1674.36,1687.4,1673.55,1685.4,849563,0.003931,1648.46,1626.2
2024-09-05,1678.02,1701.21,1677.67,1687.68,1457264,0.001353,1654.12,1626.89
2024-09-06,1649.88,1660.48,1642.69,1645.56,407059,-0.024957,1657.83,1625.69
2024-09-09,1725.94,1726.34,1715.31,1715.57,1693428,0.042545,1664.14,1626.5
2024-09-10,1775.59,1779.69,1761.64,1776.61,1284554,0.03558,1674.59,1628.48
2024-09-11,1782.63,1791.36,1781.44,1791.08,2828023,0.008145,1683.28,1631.67
2024-09-12,1806.61,1833.21,1790.87,1822.39,2311354,0.017481,1692.32,1634.41
2024-09-13,1828.72,1829.44,1826.16,1828.7,2295294,0.003462,1701.06,1636.93
2024-09-16,1759.23,1773.71,1754.95,1760.52,1780180,-0.037283,1705.87,1638.7
2024-09-17,1757.59,1781.7,1756.11,1758.59,5372920,-0.001096,1710.99,1640.0
2024-09-18,1773.78,1776.61,1772.96,1775.88,1342427,0.009832,1717.3,1642.51
2024-09-19,1760.71,1770.23,1747.64,1765.75,2770711,-0.005704,1722.69,1643.8
2024-09-20,1774.24,1781.97,1758.26,1776.71,5110787,0.006207,1728.66,1645.91
2024-09-23,1760.09,1771.18,1750.26,1753.54,2622962,-0.013041,1732.04,1648.63
2024-09-24,1772.3,1773.31,1749.19,1764.56,1805787,0.006284,1735.63,1651.66
2024-09-25,1692.62,1720.66,1690.3,1718.12,1990865,-0.026318,1736.84,1654.42
2024-09-26,1730.43,1752.63,1713.49,1744.02,636230,0.015075,1741.29,1658.48
2024-09-27,1706.68,1707.05,1697.57,1703.42,2822495,-0.02328,1742.78,1661.54
2024-09-30,1706.27,1710.46,1700.14,1705.93,751316,0.001474,1742.94,1664.7
2024-10-01,1718.01,1721.63,1706.73,1712.56,2005669,0.003886,1744.63,1668.89
2024-10-02,1717.39,1728.23,1698.05,1711.21,3264154,-0.000788,1745.92,1672.92
2024-10-03,1677.87,1691.09,1664.72,1684.72,2454338,-0.01548,1745.77,1676.42
2024-10-04,1697.6,1706.47,1695.07,1703.64,925753,0.01123,1748.68,1679.67
2024-10-07,1729.49,1736.78,1724.01,1730.52,2325689,0.015778,1749.42,1683.1
2024-10-08,1725.18,1737.81,1720.05,1731.08,2429986,0.000324,1747.15,1686.01
2024-10-09,1749.73,1756.81,1745.15,1754.26,4380977,0.01339,1745.31,1689.7
2024-10-10,1762.66,1764.94,1761.4,1762.82,2821104,0.00488,1742.33,1693.26
2024-10-11,1741.37,1754.59,1716.08,1743.56,3387349,-0.010926,1738.07,1695.77
2024-10-14,1703.86,1732.01,1702.72,1723.77,2021894,-0.01135,1736.23,1698.31
2024-10-15,1716.29,1722.41,1711.55,1713.01,2815492,-0.006242,1733.95,1701.04
2024-10-16,1735.87,1766.67,1719.06,1730.21,3522668,0.010041,1731.67,1703.3
2024-10-17,1731.23,1738.51,1724.03,1725.79,4909550,-0.002555,1729.67,1706.33
2024-10-18,1753.62,1757.41,1731.31,1738.97,1071176,0.007637,1727.79,1709.68
2024-10-21,1661.75,1667.4,1658.93,1664.75,2527084,-0.04268,1723.35,1711.19
2024-10-22,1702.67,1705.52,1682.56,1695.47,2555077,0.018453,1719.89,1713.75
2024-10-23,1640.8,1650.26,1639.41,1646.05,1888109,-0.029148,1716.29,1714.32
2024-10-24,1670.15,1700.68,1656.82,1666.57,1073121,0.012466,1712.42,1714.82
2024-10-25,1688.4,1702.54,1678.05,1687.04,2617040,0.012283,1711.6,1715.48
2024-10-28,1651.44,1673.83,1646.48,1657.93,2807446,-0.017255,1709.2,1715.36
2024-10-29,1679.97,1684.64,1673.22,1681.26,4654857,0.014072,1707.63,1715.86
2024-10-30,1645.85,1668.38,1641.33,1665.34,2495151,-0.009469,1705.34,1716.17
2024-10-31,1677.76,1697.14,1669.59,1678.32,804641,0.007794,1705.02,1716.58
2024-11-01,1712.72,1718.33,1706.9,1707.36,1117152,0.017303,1705.2,1717.58
2024-11-04,1725.89,1728.72,1718.81,1726.19,3377320,0.011029,1704.99,1718.39
2024-11-05,1750.24,1752.49,1736.22,1751.45,3452113,0.014633,1706.01,1719.56
2024-11-06,1775.45,1786.55,1769.84,1777.78,1024696,0.015033,1707.18,1721.24
2024-11-07,1813.35,1824.82,1802.05,1811.23,2090222,0.018816,1709.6,1724.36
2024-11-08,1775.12,1784.6,1769.2,1779.09,3300093,-0.017745,1711.38,1726.47
2024-11-11,1781.71,1784.91,1767.42,1778.44,1087223,-0.000365,1714.11,1727.98
2024-11-12,1795.3,1795.53,1794.71,1794.82,1334153,0.00921,1718.2,1730.3
2024-11-13,1788.16,1792.59,1785.26,1788.74,4556452,-0.003388,1721.13,1732.37
2024-11-14,1780.42,1787.66,1765.55,1775.4,1567186,-0.007458,1723.61,1734.13
2024-11-15,1763.49,1767.92,1741.44,1757.06,6330081,-0.01033,1724.51,1736.36
